Customer_ID,Actual_Churn,Predicted_Churn,Churn_Probability,Risk_Level
4513,1,1,0.5985155969518022,Medium Risk
4514,0,0,0.05127791118954902,Low Risk
4515,0,0,0.03838132237709741,Low Risk
4516,0,0,0.05871129843659939,Low Risk
4517,1,1,0.923180966941012,High Risk
4518,0,0,0.18135696542697408,Low Risk
4519,0,0,0.021130701328272414,Low Risk
4520,0,0,0.14487488797385936,Low Risk
4521,1,1,0.9196107283160732,High Risk
4522,0,0,0.08508906214291108,Low Risk
4523,0,0,0.031012417800405218,Low Risk
4524,0,1,0.7254519528251057,High Risk
4525,0,0,0.019076539052748195,Low Risk
4526,0,0,0.2140843727466473,Low Risk
4527,0,0,0.11235566559117872,Low Risk
4528,0,0,0.17024129135472416,Low Risk
4529,0,0,0.07802239358962067,Low Risk
4530,1,0,0.19717693114176077,Low Risk
4531,0,0,0.2510135170110956,Low Risk
4532,0,0,0.02412138837492384,Low Risk
4533,0,0,0.3558349360523122,Medium Risk
4534,1,0,0.07974487589267362,Low Risk
4535,0,0,0.032715340253063455,Low Risk
4536,1,0,0.22567116526769215,Low Risk
4537,0,0,0.11733349299834536,Low Risk
4538,0,0,0.028363914542344573,Low Risk
4539,0,0,0.018632857549460466,Low Risk
4540,0,0,0.02708736049130911,Low Risk
4541,0,0,0.11847830191103713,Low Risk
4542,0,0,0.08942619548394162,Low Risk
4543,0,0,0.019533895416474895,Low Risk
4544,1,0,0.21438444798296774,Low Risk
4545,0,0,0.0747138530788092,Low Risk
4546,0,0,0.3326948252963886,Medium Risk
4547,0,0,0.0477288170314791,Low Risk
4548,1,0,0.31272337787360127,Medium Risk
4549,1,0,0.4875659993247762,Medium Risk
4550,1,1,0.5078431540405504,Medium Risk
4551,0,0,0.08942360742024552,Low Risk
4552,1,1,0.5662935648848461,Medium Risk
4553,0,0,0.029847681162218868,Low Risk
4554,0,0,0.020445313863993137,Low Risk
4555,0,0,0.030301242555609766,Low Risk
4556,1,0,0.26238075126420535,Low Risk
4557,0,0,0.07217885159938746,Low Risk
4558,0,0,0.06790771832532394,Low Risk
4559,0,0,0.08929997140757266,Low Risk
4560,1,1,0.9548788116528917,High Risk
4561,0,0,0.050126775024804886,Low Risk
4562,0,0,0.05219948747080834,Low Risk
4563,0,0,0.10197931896843762,Low Risk
4564,1,1,0.9801824838981975,High Risk
4565,0,0,0.06422972653602853,Low Risk
4566,0,0,0.26206862975711204,Low Risk
4567,0,0,0.07764438092977355,Low Risk
4568,0,0,0.023670766469352515,Low Risk
4569,0,0,0.10352281099026915,Low Risk
4570,0,0,0.06713402435960418,Low Risk
4571,0,0,0.2424823045046793,Low Risk
4572,0,0,0.0473461684397761,Low Risk
4573,0,0,0.29768755525544865,Low Risk
4574,0,0,0.1386592594561635,Low Risk
4575,0,0,0.019210761013325413,Low Risk
4576,0,0,0.044249487052863266,Low Risk
4577,0,0,0.09167368006257219,Low Risk
4578,0,0,0.42102060666582597,Medium Risk
4579,0,0,0.02796146861176128,Low Risk
4580,1,1,0.884287932454228,High Risk
4581,0,0,0.0879834840652258,Low Risk
4582,0,0,0.2339864375696617,Low Risk
4583,0,0,0.02830575872064009,Low Risk
4584,0,0,0.038693224757231484,Low Risk
4585,0,0,0.14149844159245703,Low Risk
4586,0,0,0.015531283749707093,Low Risk
4587,0,0,0.024699653515324032,Low Risk
4588,0,0,0.1621972260337425,Low Risk
4589,0,0,0.24574302299569048,Low Risk
4590,0,0,0.023627191119815455,Low Risk
4591,0,0,0.08895609843303863,Low Risk
4592,0,0,0.027547004152146976,Low Risk
4593,1,0,0.10664169795002869,Low Risk
4594,0,0,0.09942522905708018,Low Risk
4595,0,0,0.05377186534103348,Low Risk
4596,1,0,0.3196854076071921,Medium Risk
4597,0,0,0.06478027105924698,Low Risk
4598,1,1,0.7509191417870095,High Risk
4599,0,0,0.4041620529984499,Medium Risk
4600,0,0,0.0417336836532017,Low Risk
4601,0,0,0.046449088097020926,Low Risk
4602,0,0,0.23772000400384738,Low Risk
4603,0,0,0.1670816561499923,Low Risk
4604,0,0,0.028211213012280863,Low Risk
4605,0,0,0.11333951102371843,Low Risk
4606,0,0,0.02716357560956977,Low Risk
4607,1,1,0.927201417051557,High Risk
4608,1,1,0.7594989202253596,High Risk
4609,1,0,0.4073893025107504,Medium Risk
4610,0,0,0.018834461233193676,Low Risk
4611,0,0,0.24737755807177647,Low Risk
4612,0,0,0.31294542893384625,Medium Risk
4613,1,1,0.7698265444452875,High Risk
4614,0,0,0.0832800739417161,Low Risk
4615,0,0,0.012541254060579442,Low Risk
4616,0,0,0.08275757110014083,Low Risk
4617,0,0,0.09987461269032827,Low Risk
4618,0,0,0.014479145423106996,Low Risk
4619,0,0,0.2651568315190324,Low Risk
4620,1,0,0.3637530160524564,Medium Risk
4621,0,0,0.06877953611021559,Low Risk
4622,0,0,0.14587959899695568,Low Risk
4623,0,0,0.49224578911593775,Medium Risk
4624,0,0,0.08148854105145556,Low Risk
4625,1,0,0.176545265174634,Low Risk
4626,0,0,0.21454390997705097,Low Risk
4627,0,0,0.1368366201656205,Low Risk
4628,0,0,0.18515099474421218,Low Risk
4629,0,0,0.03490814687916056,Low Risk
4630,1,1,0.7214280269048411,High Risk
4631,0,0,0.09895716743371302,Low Risk
4632,0,0,0.17754790752384045,Low Risk
4633,0,0,0.1048926167689197,Low Risk
4634,0,0,0.2763601623889853,Low Risk
4635,1,1,0.6622762455089204,Medium Risk
4636,0,0,0.04849297553601421,Low Risk
4637,0,0,0.05868182195039441,Low Risk
4638,0,0,0.12717381626713925,Low Risk
4639,0,0,0.464653042741826,Medium Risk
4640,0,0,0.0862192416689425,Low Risk
4641,1,0,0.10179863790809196,Low Risk
4642,0,0,0.2403453250710318,Low Risk
4643,0,0,0.2243556551264832,Low Risk
4644,1,1,0.8787249099436458,High Risk
4645,0,0,0.05586042310307378,Low Risk
4646,0,0,0.021202904512279918,Low Risk
4647,0,0,0.038536508374957694,Low Risk
4648,0,0,0.033623670582767246,Low Risk
4649,1,1,0.622605223732802,Medium Risk
4650,0,0,0.039354140934252074,Low Risk
4651,0,0,0.04222491541955589,Low Risk
4652,0,0,0.27233489427707885,Low Risk
4653,0,0,0.0678070891709307,Low Risk
4654,1,0,0.2555454081499581,Low Risk
4655,1,1,0.922344871728596,High Risk
4656,0,0,0.026316409118509698,Low Risk
4657,0,0,0.08946771313442278,Low Risk
4658,0,0,0.07873538138124628,Low Risk
4659,0,0,0.10410380075408672,Low Risk
4660,0,1,0.5751039836445122,Medium Risk
4661,0,0,0.06119853392922679,Low Risk
4662,0,0,0.4575592547013228,Medium Risk
4663,0,0,0.06799948025476585,Low Risk
4664,0,0,0.0940285782533866,Low Risk
4665,0,0,0.01945001038323534,Low Risk
4666,0,0,0.02412128248405685,Low Risk
4667,0,0,0.3676519705477811,Medium Risk
4668,1,1,0.9106910423189523,High Risk
4669,0,0,0.05758613899682947,Low Risk
4670,1,1,0.8367009097424019,High Risk
4671,0,0,0.1123878778163134,Low Risk
4672,1,1,0.9527796651805375,High Risk
4673,0,0,0.05738166568117824,Low Risk
4674,0,0,0.15632980308992148,Low Risk
4675,0,0,0.05263760245107625,Low Risk
4676,0,0,0.31282483665346933,Medium Risk
4677,0,0,0.27380096385109876,Low Risk
4678,1,1,0.9548151847605376,High Risk
4679,0,0,0.15730608821764858,Low Risk
4680,0,0,0.028025747827653547,Low Risk
4681,0,1,0.5909491439169284,Medium Risk
4682,0,0,0.16469097271872896,Low Risk
4683,0,0,0.11188186655805153,Low Risk
4684,0,0,0.1020044662406736,Low Risk
4685,0,0,0.038889327267781534,Low Risk
4686,0,0,0.23025529719422652,Low Risk
4687,1,1,0.6642258601386037,Medium Risk
4688,0,0,0.13899443586502647,Low Risk
4689,0,0,0.01988648452876718,Low Risk
4690,1,0,0.3495314636392336,Medium Risk
4691,0,0,0.07563559519905413,Low Risk
4692,0,0,0.02791147137400731,Low Risk
4693,0,0,0.046851355562960884,Low Risk
4694,0,0,0.1134382489441729,Low Risk
4695,0,0,0.42150751084200605,Medium Risk
4696,0,0,0.06565533239868684,Low Risk
4697,0,0,0.3992924204005191,Medium Risk
4698,1,1,0.7907525243512419,High Risk
4699,0,0,0.059812966531935914,Low Risk
4700,1,0,0.2265138616274627,Low Risk
4701,0,0,0.0340741189621283,Low Risk
4702,0,0,0.047102868815824706,Low Risk
4703,0,0,0.11169857056641565,Low Risk
4704,0,0,0.4457403413370879,Medium Risk
4705,0,0,0.03652649582434976,Low Risk
4706,0,0,0.28224080677431945,Low Risk
4707,0,0,0.11900063250937534,Low Risk
4708,0,0,0.015260223541256772,Low Risk
4709,0,0,0.07214689112673618,Low Risk
4710,0,0,0.017191086967233,Low Risk
4711,0,0,0.11843643529151665,Low Risk
4712,0,0,0.1511993039874096,Low Risk
4713,1,1,0.8944676348181015,High Risk
4714,0,0,0.2512533595296229,Low Risk
4715,0,0,0.08270377103305232,Low Risk
4716,0,0,0.02796146861176128,Low Risk
4717,0,0,0.016422304522901495,Low Risk
4718,0,0,0.1036502725489351,Low Risk
4719,0,0,0.08949194237599943,Low Risk
4720,1,0,0.39240411960135707,Medium Risk
4721,0,0,0.06902948571398872,Low Risk
4722,0,0,0.3827042329924583,Medium Risk
4723,0,0,0.10072358342426223,Low Risk
4724,0,0,0.1460852955192586,Low Risk
4725,0,1,0.5933044790673865,Medium Risk
4726,0,0,0.17166405768542248,Low Risk
4727,0,1,0.5612271646704233,Medium Risk
4728,0,0,0.02596681439970805,Low Risk
4729,0,0,0.4819864920267351,Medium Risk
4730,1,0,0.16969255660999427,Low Risk
4731,1,0,0.33265921180657704,Medium Risk
4732,0,0,0.030513666024596774,Low Risk
4733,1,1,0.9246658701091083,High Risk
4734,0,0,0.0315908302250072,Low Risk
4735,1,0,0.13363758500027348,Low Risk
4736,0,0,0.11193775303092084,Low Risk
4737,0,0,0.029855041140691433,Low Risk
4738,0,0,0.07746537502362957,Low Risk
4739,1,0,0.2675648640200138,Low Risk
4740,0,0,0.032720504450356507,Low Risk
4741,0,0,0.05009720423986517,Low Risk
4742,1,0,0.19664676218070387,Low Risk
4743,0,0,0.22346480486332274,Low Risk
4744,0,0,0.35134163081698117,Medium Risk
4745,1,1,0.5529530147799671,Medium Risk
4746,1,1,0.7727121227816448,High Risk
4747,0,0,0.01988648452876718,Low Risk
4748,0,0,0.03878091217014121,Low Risk
4749,1,1,0.927676208622902,High Risk
4750,0,0,0.05141603593784366,Low Risk
4751,0,0,0.13243256947646703,Low Risk
4752,1,1,0.8295633203712462,High Risk
4753,0,1,0.7401134556560647,High Risk
4754,0,0,0.17195571668573836,Low Risk
4755,1,1,0.9458784892672665,High Risk
4756,0,0,0.05871645509590105,Low Risk
4757,1,0,0.212177290759183,Low Risk
4758,0,0,0.10832174270807585,Low Risk
4759,0,0,0.22906979762830926,Low Risk
4760,0,0,0.12360887796951121,Low Risk
4761,0,0,0.20721167401968105,Low Risk
4762,0,0,0.05553504349610143,Low Risk
4763,0,0,0.03459758307953434,Low Risk
4764,0,0,0.047606112071434406,Low Risk
4765,0,0,0.44423160529432903,Medium Risk
4766,0,0,0.1784382601388976,Low Risk
4767,0,0,0.027206753141116494,Low Risk
4768,0,0,0.022208349322538654,Low Risk
4769,1,0,0.1550579294770026,Low Risk
4770,0,0,0.07075641344467827,Low Risk
4771,0,0,0.020466639687890517,Low Risk
4772,0,0,0.12502124113579466,Low Risk
4773,0,0,0.174288787231045,Low Risk
4774,0,0,0.11044367206668554,Low Risk
4775,0,0,0.18733499851756022,Low Risk
4776,0,0,0.019402923462070492,Low Risk
4777,0,0,0.02058610949294994,Low Risk
4778,0,0,0.05486556007720821,Low Risk
4779,0,0,0.12225396686913256,Low Risk
4780,1,1,0.908736745521251,High Risk
4781,0,0,0.02480767130197447,Low Risk
4782,1,0,0.47615304345438303,Medium Risk
4783,0,0,0.2899267359217987,Low Risk
4784,0,0,0.0417336836532017,Low Risk
4785,1,1,0.9240465313360184,High Risk
4786,0,0,0.1254443002721125,Low Risk
4787,0,0,0.024036868021401918,Low Risk
4788,0,0,0.12934187698656469,Low Risk
4789,0,0,0.1305489965467062,Low Risk
4790,1,0,0.1766264543927979,Low Risk
4791,0,0,0.16678634756604022,Low Risk
4792,0,0,0.02480767130197447,Low Risk
4793,0,0,0.057867222611612,Low Risk
4794,0,0,0.2647211749576592,Low Risk
4795,0,0,0.07544589425324853,Low Risk
4796,0,0,0.10162396732918946,Low Risk
4797,0,0,0.056994714315197044,Low Risk
4798,0,0,0.10842307147648038,Low Risk
4799,0,0,0.025536960828002078,Low Risk
4800,1,1,0.8257444796965374,High Risk
4801,0,0,0.029889505439309128,Low Risk
4802,0,0,0.06473155318117965,Low Risk
4803,0,0,0.26527821278668784,Low Risk
4804,0,0,0.023281192650082685,Low Risk
4805,0,0,0.03932320742530746,Low Risk
4806,0,0,0.3819033571493796,Medium Risk
4807,0,0,0.11350232223328857,Low Risk
4808,0,0,0.019100204187973254,Low Risk
4809,0,0,0.06665775997761927,Low Risk
4810,0,0,0.12617869074921617,Low Risk
4811,0,0,0.03167324644399919,Low Risk
4812,0,0,0.0296474731295324,Low Risk
4813,0,0,0.10212338819676577,Low Risk
4814,0,0,0.02821271048507128,Low Risk
4815,0,0,0.031012417800405218,Low Risk
4816,0,0,0.4284326435262679,Medium Risk
4817,0,0,0.016422304522901495,Low Risk
4818,0,0,0.015531283749707093,Low Risk
4819,0,0,0.10638459381395214,Low Risk
4820,0,0,0.05228009086565617,Low Risk
4821,0,0,0.027090687573999364,Low Risk
4822,0,0,0.027802588132293006,Low Risk
4823,1,1,0.8115053641135154,High Risk
4824,0,0,0.12117716360472688,Low Risk
4825,0,0,0.09649602184107192,Low Risk
4826,0,0,0.06644761538612523,Low Risk
4827,0,0,0.05177040907748117,Low Risk
4828,1,0,0.30022976507088706,Medium Risk
4829,0,0,0.11086984764355179,Low Risk
4830,0,0,0.10619091583300302,Low Risk
4831,0,0,0.021068975303766002,Low Risk
4832,0,0,0.02412128248405685,Low Risk
4833,0,0,0.13762713626458012,Low Risk
4834,0,0,0.21792564019866567,Low Risk
4835,1,0,0.295196739841333,Low Risk
4836,0,0,0.03599360120584248,Low Risk
4837,0,0,0.06586523902133232,Low Risk
4838,0,0,0.019826371975195035,Low Risk
4839,0,0,0.24175395462252253,Low Risk
4840,1,1,0.802169142666739,High Risk
4841,0,0,0.031408652184583004,Low Risk
4842,1,0,0.22327769266697473,Low Risk
4843,1,1,0.9576454571890538,High Risk
4844,0,0,0.07379644696331769,Low Risk
4845,0,0,0.08787901317882683,Low Risk
4846,0,0,0.09032776839173327,Low Risk
4847,0,0,0.04328690703272501,Low Risk
4848,0,0,0.08703891609023143,Low Risk
4849,0,0,0.05157827265635293,Low Risk
4850,0,0,0.07193245081774513,Low Risk
4851,1,0,0.1581431897666144,Low Risk
4852,0,1,0.7591997333502231,High Risk
4853,0,0,0.01745016499723895,Low Risk
4854,0,0,0.07048995622663409,Low Risk
4855,0,0,0.05071731599241693,Low Risk
4856,0,0,0.06597771951631545,Low Risk
4857,0,0,0.11088797147345847,Low Risk
4858,0,0,0.021977118268515644,Low Risk
4859,0,0,0.24700124334263268,Low Risk
4860,0,0,0.07622624144240427,Low Risk
4861,0,0,0.10210622890448984,Low Risk
4862,1,0,0.212833375375915,Low Risk
4863,0,0,0.41211374889204666,Medium Risk
4864,0,0,0.040668306903901136,Low Risk
4865,1,1,0.8586884156840953,High Risk
4866,0,0,0.02628905377524646,Low Risk
4867,0,0,0.2363369080403185,Low Risk
4868,0,0,0.1954559970481774,Low Risk
4869,0,0,0.13157654855478818,Low Risk
4870,1,1,0.9103803292195259,High Risk
4871,1,1,0.7171478141857206,High Risk
4872,0,0,0.03366576713951993,Low Risk
4873,0,0,0.15903705256091608,Low Risk
4874,0,0,0.019898606113916757,Low Risk
4875,0,0,0.06697474878638587,Low Risk
4876,0,0,0.05811436444300457,Low Risk
4877,0,0,0.027896400496730506,Low Risk
4878,0,0,0.06697474878638587,Low Risk
4879,0,0,0.03823579964607666,Low Risk
4880,1,0,0.4991816804128635,Medium Risk
4881,0,0,0.09344797457465531,Low Risk
4882,0,0,0.01981225014842099,Low Risk
4883,0,0,0.35160632536004166,Medium Risk
4884,0,0,0.4114344821253014,Medium Risk
4885,1,1,0.7844655124088584,High Risk
4886,0,0,0.06726895400231116,Low Risk
4887,0,1,0.8872006560543192,High Risk
4888,0,0,0.11582613483711897,Low Risk
4889,0,0,0.19279580250454853,Low Risk
4890,1,1,0.8865847869529314,High Risk
4891,0,0,0.033967940319571135,Low Risk
4892,0,0,0.030040025578566304,Low Risk
4893,1,1,0.8652286996346231,High Risk
4894,0,0,0.01992813154117661,Low Risk
4895,0,0,0.051054245866747824,Low Risk
4896,0,0,0.014479145423106996,Low Risk
4897,0,0,0.11886145511482586,Low Risk
4898,0,0,0.2966302614892899,Low Risk
4899,0,0,0.35877011074920023,Medium Risk
4900,1,0,0.4655137977104972,Medium Risk
4901,0,0,0.20139301954227556,Low Risk
4902,1,1,0.5439575257493203,Medium Risk
4903,0,0,0.05166652411589617,Low Risk
4904,0,0,0.0615891671533098,Low Risk
4905,0,0,0.06416429091721088,Low Risk
4906,0,0,0.020580979470764888,Low Risk
4907,0,0,0.026231041236426857,Low Risk
4908,0,0,0.0611010064101096,Low Risk
4909,1,1,0.5123815944103727,Medium Risk
4910,0,0,0.029006160169740603,Low Risk
4911,0,0,0.028025446882393227,Low Risk
4912,1,0,0.43053243427752375,Medium Risk
4913,1,1,0.7638709899041808,High Risk
4914,1,0,0.35830727042740607,Medium Risk
4915,0,0,0.3866686470028463,Medium Risk
4916,0,0,0.05723319933244864,Low Risk
4917,0,0,0.1783863225247544,Low Risk
4918,0,0,0.0919350396505017,Low Risk
4919,1,0,0.08248965349037245,Low Risk
4920,0,0,0.25669986265084066,Low Risk
4921,0,0,0.015260223541256772,Low Risk
4922,1,0,0.06170337364773088,Low Risk
4923,1,0,0.03079333924574119,Low Risk
4924,0,0,0.05123544989142197,Low Risk
4925,0,0,0.08972498548916862,Low Risk
4926,0,0,0.20322204707330313,Low Risk
4927,0,0,0.39447090706957055,Medium Risk
4928,1,0,0.44526218088514763,Medium Risk
4929,0,0,0.04697874252692281,Low Risk
4930,0,0,0.05199015875553602,Low Risk
4931,0,0,0.16495448774099805,Low Risk
4932,0,0,0.10809601892629633,Low Risk
4933,0,0,0.09982022755227615,Low Risk
4934,0,0,0.08057373535442568,Low Risk
4935,0,0,0.30004668614325625,Medium Risk
4936,0,1,0.6260981009014097,Medium Risk
4937,1,0,0.1896472771351137,Low Risk
4938,0,0,0.04477200597425031,Low Risk
4939,0,0,0.25603950392721325,Low Risk
4940,1,0,0.04668404370820113,Low Risk
4941,0,0,0.10001000064536723,Low Risk
4942,1,0,0.437075893626014,Medium Risk
4943,0,0,0.1111639133979157,Low Risk
4944,0,0,0.07923528340436117,Low Risk
4945,0,0,0.26846271122686044,Low Risk
4946,0,0,0.0480434366777056,Low Risk
4947,1,0,0.4262114554366075,Medium Risk
4948,0,0,0.07677700768155088,Low Risk
4949,0,0,0.07474625614901698,Low Risk
4950,0,0,0.024913083204098782,Low Risk
4951,0,1,0.6302074053458754,Medium Risk
4952,0,0,0.0244070027005168,Low Risk
4953,0,0,0.17442819854862485,Low Risk
4954,0,0,0.0715142413943283,Low Risk
4955,0,0,0.16913241756036115,Low Risk
4956,0,0,0.042618543963154294,Low Risk
4957,0,0,0.11005396532746883,Low Risk
4958,0,0,0.2802320014954528,Low Risk
4959,0,0,0.05833548001870458,Low Risk
4960,0,0,0.22505759992758106,Low Risk
4961,0,0,0.027712142395705037,Low Risk
4962,0,0,0.3737290595688284,Medium Risk
4963,0,0,0.04828437689324676,Low Risk
4964,0,0,0.09424829650078476,Low Risk
4965,1,0,0.1485700078371624,Low Risk
4966,0,0,0.022682310556380834,Low Risk
4967,0,0,0.033682072361386546,Low Risk
4968,1,1,0.8822552385417013,High Risk
4969,0,0,0.2983895952129618,Low Risk
4970,0,0,0.09524200641876163,Low Risk
4971,0,0,0.13022999739344399,Low Risk
4972,0,0,0.07197283961597306,Low Risk
4973,0,0,0.4379675596460277,Medium Risk
4974,0,0,0.0415230073334311,Low Risk
4975,1,0,0.37204459603704526,Medium Risk
4976,0,0,0.030760448501904847,Low Risk
4977,0,0,0.26983094406177727,Low Risk
4978,0,0,0.0622312200375104,Low Risk
4979,0,0,0.2023562729609734,Low Risk
4980,0,1,0.5598827250837061,Medium Risk
4981,1,0,0.36011379391706977,Medium Risk
4982,1,0,0.06823966921578005,Low Risk
4983,0,0,0.015084824236535486,Low Risk
4984,0,0,0.08691369491023332,Low Risk
4985,0,0,0.020488496268388206,Low Risk
4986,0,0,0.1783621312620617,Low Risk
4987,0,0,0.2723576686076779,Low Risk
4988,0,0,0.05152649505556371,Low Risk
4989,1,0,0.19774538513656229,Low Risk
4990,0,0,0.3221446518714923,Medium Risk
4991,0,0,0.09122212676047338,Low Risk
4992,0,0,0.07471148223184787,Low Risk
4993,1,1,0.9838503875702933,High Risk
4994,0,0,0.4348980432254872,Medium Risk
4995,1,0,0.3126691072904227,Medium Risk
4996,0,0,0.037136355389918836,Low Risk
4997,0,0,0.15503642136701926,Low Risk
4998,1,0,0.46137899918679,Medium Risk
4999,0,0,0.13955463220690625,Low Risk
5000,0,0,0.02997398742115927,Low Risk
5001,0,0,0.12798260028757405,Low Risk
5002,0,0,0.019193794918427366,Low Risk
5003,1,0,0.0602175139441204,Low Risk
5004,0,0,0.12782429726564398,Low Risk
5005,1,1,0.9510104695951446,High Risk
5006,0,0,0.41793047736172184,Medium Risk
5007,0,0,0.16472259327048996,Low Risk
5008,1,1,0.9395699712926233,High Risk
5009,0,0,0.11086963554943356,Low Risk
5010,0,0,0.021068975303766002,Low Risk
5011,1,1,0.9651990948646669,High Risk
5012,1,0,0.48641344332451897,Medium Risk
5013,0,0,0.026270180456805223,Low Risk
5014,1,0,0.40368655750278926,Medium Risk
5015,0,0,0.033954959793961,Low Risk
5016,0,0,0.1811501348323758,Low Risk
5017,0,0,0.027504927515259292,Low Risk
5018,0,0,0.056227717615691244,Low Risk
5019,1,1,0.8714184862197775,High Risk
5020,1,1,0.6649680947459176,Medium Risk
5021,1,0,0.40226079014385385,Medium Risk
5022,0,0,0.07397373121574229,Low Risk
5023,0,0,0.11242945415972523,Low Risk
5024,0,0,0.305073523549635,Medium Risk
5025,1,1,0.5739330209442097,Medium Risk
5026,1,0,0.05737932953323676,Low Risk
5027,0,0,0.06585564063034313,Low Risk
5028,0,0,0.05253009613092867,Low Risk
5029,1,0,0.21896887537277862,Low Risk
5030,0,0,0.01905583292568333,Low Risk
5031,0,0,0.058255145913983626,Low Risk
5032,1,0,0.19860025613113713,Low Risk
5033,0,0,0.4702115713067116,Medium Risk
5034,1,0,0.24710893990167868,Low Risk
5035,0,0,0.07571036468812642,Low Risk
5036,0,0,0.09904088537613746,Low Risk
5037,0,0,0.4967068517821821,Medium Risk
5038,0,0,0.06768935951060376,Low Risk
5039,0,0,0.29620188802821007,Low Risk
5040,0,0,0.09475334481046291,Low Risk
5041,0,0,0.10256882563910157,Low Risk
5042,0,0,0.02075800446837285,Low Risk
5043,0,0,0.01726226757615446,Low Risk
5044,0,0,0.10020542399291066,Low Risk
5045,0,0,0.043303683965756026,Low Risk
5046,0,0,0.35482686492487026,Medium Risk
5047,0,0,0.07567436747779496,Low Risk
5048,0,0,0.02058870689333036,Low Risk
5049,0,0,0.20847054461081196,Low Risk
5050,0,0,0.1103095361694851,Low Risk
5051,0,0,0.044400620429186084,Low Risk
5052,0,0,0.0990328898713016,Low Risk
5053,0,0,0.08537338281321899,Low Risk
5054,0,0,0.2767259130942504,Low Risk
5055,0,0,0.1832601446625014,Low Risk
5056,0,0,0.015947344394344833,Low Risk
5057,0,0,0.1483489655724809,Low Risk
5058,1,1,0.935880642633836,High Risk
5059,0,0,0.03917420512487809,Low Risk
5060,0,0,0.01988648452876718,Low Risk
5061,0,0,0.1272539445487293,Low Risk
5062,0,0,0.0628989024038397,Low Risk
5063,0,0,0.12027015392327786,Low Risk
5064,0,0,0.09211009486295549,Low Risk
5065,0,0,0.2234601336884883,Low Risk
5066,0,0,0.11521346939199166,Low Risk
5067,0,0,0.02350559865740426,Low Risk
5068,1,1,0.5468308797491874,Medium Risk
5069,0,0,0.059538866505416635,Low Risk
5070,0,0,0.023279118247499484,Low Risk
5071,0,0,0.05650535778094448,Low Risk
5072,0,0,0.054292905075443994,Low Risk
5073,0,0,0.06750335757514628,Low Risk
5074,0,0,0.07113892800057874,Low Risk
5075,0,0,0.1006726340636091,Low Risk
5076,0,0,0.05329619970810114,Low Risk
5077,0,0,0.03974347545340325,Low Risk
5078,0,0,0.019533895416474895,Low Risk
5079,0,0,0.10351794255412824,Low Risk
5080,0,0,0.020787538429994534,Low Risk
5081,0,0,0.013956960594228048,Low Risk
5082,0,0,0.08933917952678114,Low Risk
5083,1,1,0.9429303700660041,High Risk
5084,0,0,0.1604606246155291,Low Risk
5085,0,0,0.271648239223309,Low Risk
5086,1,0,0.4792157553456973,Medium Risk
5087,0,0,0.1784496587436742,Low Risk
5088,1,1,0.5527469579924382,Medium Risk
5089,1,1,0.9013234409839928,High Risk
5090,0,1,0.7017107744070257,High Risk
5091,0,0,0.02791598857287624,Low Risk
5092,0,0,0.21718724232069708,Low Risk
5093,1,0,0.05928955745546348,Low Risk
5094,1,1,0.9492315192791952,High Risk
5095,0,0,0.19759526171336,Low Risk
5096,0,0,0.3582470943728082,Medium Risk
5097,0,0,0.11377229105838534,Low Risk
5098,0,0,0.015540886223901632,Low Risk
5099,0,0,0.0642044467770419,Low Risk
5100,1,1,0.8399507240356603,High Risk
5101,0,0,0.0296474731295324,Low Risk
5102,0,0,0.10549050135907734,Low Risk
5103,0,0,0.046635025754566725,Low Risk
5104,1,1,0.556334138442189,Medium Risk
5105,0,0,0.3049287789837409,Medium Risk
5106,1,1,0.8275345844647383,High Risk
5107,0,0,0.11059031931322942,Low Risk
5108,0,0,0.16359712236559976,Low Risk
5109,0,0,0.2305208842229538,Low Risk
5110,0,0,0.21071483040463188,Low Risk
5111,0,0,0.0867173442241955,Low Risk
5112,0,0,0.030691939700783266,Low Risk
5113,0,0,0.1552262680460874,Low Risk
5114,0,1,0.7403427889691252,High Risk
5115,1,1,0.9294303043218572,High Risk
5116,1,1,0.9425782957952789,High Risk
5117,0,0,0.33869111638333765,Medium Risk
5118,0,0,0.03187711730997259,Low Risk
5119,0,0,0.17091627782879648,Low Risk
5120,0,0,0.02468434209999139,Low Risk
5121,0,0,0.08115755316787746,Low Risk
5122,0,0,0.04561114524207172,Low Risk
5123,0,0,0.07077314218219467,Low Risk
5124,0,0,0.060319591358331384,Low Risk
5125,0,0,0.2262029458246836,Low Risk
5126,1,0,0.29360754115232973,Low Risk
5127,0,0,0.14967086393653384,Low Risk
5128,1,0,0.03649310443528927,Low Risk
5129,0,0,0.06256174960407594,Low Risk
5130,0,0,0.290189750989285,Low Risk
5131,0,0,0.052491943282517974,Low Risk
5132,0,0,0.16490767159423228,Low Risk
5133,0,1,0.8831874856261311,High Risk
5134,0,0,0.08485427448649009,Low Risk
5135,1,1,0.8311506976559225,High Risk
5136,0,0,0.03503316198584963,Low Risk
5137,0,0,0.1643430110772962,Low Risk
5138,1,1,0.9795141050099749,High Risk
5139,0,0,0.11725281246628161,Low Risk
5140,1,1,0.6562660513351882,Medium Risk
5141,0,0,0.05769930435863587,Low Risk
5142,0,0,0.01992813154117661,Low Risk
5143,0,0,0.23602275604312228,Low Risk
5144,1,0,0.11414035512671199,Low Risk
5145,0,0,0.07682375297599252,Low Risk
5146,0,0,0.19362164505270388,Low Risk
