Year,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,BalanceSalaryRatio,ProductDensity,EngagementScore,AgeTenureInteraction,BalancePerProduct,CreditCategory,AgeGroup,HighBalanceFlag,HighSalaryFlag,LoyalCustomer,SeniorCitizen,FinancialScore
2025,651,Germany,Male,41,1,90218.11,1,1,0,174337.68,0,0.5174876281041018,0.5,1,41,45109.055,Fair,41-50,0,1,0,0,741.21811
2025,697,France,Female,33,1,87347.7,1,1,0,172524.51,0,0.5062886062472732,0.5,1,33,43673.85,Good,31-40,0,1,0,0,784.3477
2025,611,France,Male,28,2,0.0,2,0,0,25395.83,0,0.0,0.6666666666666666,0,56,0.0,Fair,18-30,0,0,0,0,611.0
2025,643,France,Female,33,0,137811.75,1,1,1,184856.89,0,0.745501044072287,1.0,2,0,68905.875,Fair,31-40,1,1,0,0,780.81175
2025,822,France,Male,37,3,105563.0,1,1,0,182624.93,0,0.5780285417300818,0.25,1,111,52781.5,Excellent,31-40,1,1,0,0,927.563
2025,632,France,Male,38,4,0.0,2,0,0,192505.62,0,0.0,0.4,0,152,0.0,Fair,31-40,0,1,0,0,632.0
2025,575,Spain,Female,26,7,0.0,2,1,0,112507.63,0,0.0,0.25,1,182,0.0,Poor,18-30,0,1,1,0,575.0
2025,672,France,Male,31,6,91125.75,1,1,0,177295.92,0,0.5139725495513402,0.14285714285714285,1,186,45562.875,Good,31-40,0,1,1,0,763.12575
2025,517,Spain,Male,39,3,0.0,2,0,1,12465.51,0,0.0,0.5,1,117,0.0,Poor,31-40,0,0,0,0,517.0
2025,621,Spain,Male,39,8,0.0,2,1,0,36122.96,0,0.0,0.2222222222222222,1,312,0.0,Fair,31-40,0,0,1,0,621.0
2025,775,Germany,Female,77,6,135120.56,1,1,0,37836.64,0,3.571062042981539,0.14285714285714285,1,462,67560.28,Excellent,60+,1,0,1,1,910.1205600000001
2025,600,France,Male,29,8,0.0,2,0,1,34747.43,0,0.0,0.2222222222222222,1,232,0.0,Fair,18-30,0,0,1,0,600.0
2025,640,France,Male,28,7,0.0,2,1,1,131097.9,0,0.0,0.25,2,196,0.0,Fair,18-30,0,1,1,0,640.0
2025,752,France,Female,36,1,86837.95,1,1,1,105280.55,0,0.8248164089529456,0.5,2,36,43418.975,Excellent,31-40,0,1,0,0,838.83795
2025,613,France,Male,26,4,100446.57,1,0,1,149653.81,0,0.6711883834538964,0.2,1,104,50223.285,Fair,18-30,1,1,0,0,713.4465700000001
2025,484,France,Female,32,3,0.0,2,1,1,139390.99,0,0.0,0.5,2,96,0.0,Poor,31-40,0,1,0,0,484.0
2025,511,France,Female,33,3,0.0,2,1,0,132436.71,0,0.0,0.5,1,99,0.0,Poor,31-40,0,1,0,0,511.0
2025,745,France,Female,32,2,0.0,4,0,1,179705.13,1,0.0,1.3333333333333333,1,64,0.0,Excellent,31-40,0,1,0,0,745.0
2025,786,Spain,Female,32,6,114512.59,1,1,0,15796.66,0,7.248705820988678,0.14285714285714285,1,192,57256.295,Excellent,31-40,1,0,1,0,900.51259
2025,727,France,Male,35,5,136364.46,1,0,0,142754.71,0,0.9552294615746018,0.16666666666666666,0,175,68182.23,Good,31-40,1,1,1,0,863.36446
2025,622,France,Male,31,5,106260.67,1,1,1,2578.43,0,41.19540751251245,0.16666666666666666,2,155,53130.335,Fair,31-40,1,0,1,0,728.26067
2025,794,France,Male,24,10,146126.75,1,1,1,88992.05,0,1.642001819243188,0.09090909090909091,2,240,73063.375,Excellent,18-30,1,0,1,0,940.12675
2025,636,Spain,Male,52,4,111284.53,1,0,1,32936.44,1,3.378663611986845,0.2,1,208,55642.265,Fair,51-60,1,0,0,0,747.28453
2025,741,Spain,Female,42,9,121056.63,2,1,0,39122.58,0,3.0942114704226964,0.2,1,378,40352.21,Excellent,41-50,1,0,1,0,862.05663
2025,687,France,Male,34,5,128270.56,1,1,0,191092.62,0,0.6712445972816884,0.16666666666666666,1,170,64135.28,Good,31-40,1,1,1,0,815.2705599999999
2025,660,Spain,Male,30,4,0.0,2,1,0,129149.06,0,0.0,0.4,1,120,0.0,Fair,18-30,0,1,0,0,660.0
2025,660,France,Male,35,7,0.0,2,1,0,13218.6,0,0.0,0.25,1,245,0.0,Fair,31-40,0,0,1,0,660.0
2025,617,France,Female,79,7,0.0,1,1,1,160589.18,0,0.0,0.125,2,553,0.0,Fair,60+,0,1,1,1,617.0
2025,762,France,Male,32,10,191775.65,1,1,0,179657.83,0,1.0674434983240177,0.09090909090909091,1,320,95887.825,Excellent,31-40,1,1,1,0,953.77565
2025,752,Spain,Female,35,2,0.0,1,1,0,44335.54,1,0.0,0.3333333333333333,1,70,0.0,Excellent,31-40,0,0,0,0,752.0
2025,561,Spain,Male,34,4,85141.79,2,1,1,29217.37,0,2.913981512315711,0.4,2,136,28380.596666666665,Poor,31-40,0,0,0,0,646.14179
2025,609,France,Male,26,10,126392.18,1,0,1,43651.49,0,2.8954174206328207,0.09090909090909091,1,260,63196.09,Fair,18-30,1,0,1,0,735.39218
2025,803,France,Male,28,3,0.0,2,1,0,159654.0,0,0.0,0.5,1,84,0.0,Excellent,18-30,0,1,0,0,803.0
2025,556,France,Female,40,9,129860.37,1,0,0,17992.94,0,7.216894687878253,0.1,0,360,64930.185,Poor,31-40,1,0,1,0,685.86037
2025,531,France,Female,53,5,127642.44,1,1,0,141501.45,1,0.9020510952283864,0.16666666666666666,1,265,63821.22,Poor,51-60,1,1,1,0,658.64244
2025,411,France,Female,35,2,0.0,2,1,1,93825.78,0,0.0,0.6666666666666666,2,70,0.0,Poor,31-40,0,0,0,0,411.0
2025,587,Germany,Female,44,5,125584.17,2,1,1,41852.24,1,3.00058418416352,0.3333333333333333,2,220,41861.39,Fair,41-50,1,0,1,0,712.58417
2025,683,Spain,Male,56,7,50911.21,3,0,0,97629.31,1,0.5214693059972871,0.375,0,392,12727.8025,Good,51-60,0,0,1,0,733.91121
2025,654,France,Male,29,2,91955.61,1,1,0,37065.66,0,2.4808172627369176,0.3333333333333333,1,58,45977.805,Fair,18-30,0,0,0,0,745.95561
2025,670,Germany,Female,36,2,84266.44,2,0,0,38614.69,0,2.1821813879280674,0.6666666666666666,0,72,28088.813333333335,Good,31-40,0,0,0,0,754.26644
2025,655,France,Female,36,2,147149.59,1,1,1,87816.86,0,1.67562258975566,0.3333333333333333,2,72,73574.795,Fair,31-40,1,0,0,0,802.14959
2025,752,France,Female,36,7,0.0,2,1,0,184866.86,0,0.0,0.25,1,252,0.0,Excellent,31-40,0,1,1,0,752.0
2025,534,France,Female,23,5,104822.45,1,0,1,160176.47,0,0.6544144441786975,0.16666666666666666,1,115,52411.225,Poor,18-30,1,1,1,0,638.82245
2025,635,France,Male,42,1,146766.72,2,0,1,164357.1,0,0.8929691934866612,1.0,1,42,48922.24,Fair,41-50,1,1,0,0,781.76672
2025,491,Germany,Male,70,6,148745.92,2,1,1,17818.33,0,8.347447406832917,0.2857142857142857,2,420,49581.973333333335,Poor,60+,1,0,1,1,639.7459200000001
2025,516,France,Male,27,9,0.0,1,1,0,142680.64,1,0.0,0.1,1,243,0.0,Poor,18-30,0,1,1,0,516.0
2025,530,France,Female,48,0,0.0,1,1,0,85081.09,0,0.0,1.0,1,0,0.0,Poor,41-50,0,0,0,0,530.0
2025,687,Spain,Male,35,3,0.0,2,1,1,176450.19,0,0.0,0.5,2,105,0.0,Good,31-40,0,1,0,0,687.0
2025,684,France,Female,41,6,135203.81,2,1,1,121967.88,0,1.1085107119127435,0.2857142857142857,2,246,45067.93666666667,Good,41-50,1,1,1,0,819.20381
2025,706,Germany,Male,23,2,93301.97,2,0,1,127187.04,0,0.7335750279664661,0.6666666666666666,1,46,31100.656666666666,Good,18-30,0,1,0,0,799.30197
2025,490,Germany,Male,33,5,96341.0,2,0,0,108313.34,0,0.8894574808838793,0.3333333333333333,0,165,32113.666666666668,Poor,31-40,0,1,1,0,586.341
2025,796,France,Male,44,8,165326.2,1,1,1,57205.55,0,2.8899872479637385,0.1111111111111111,2,352,82663.1,Excellent,41-50,1,0,1,0,961.3262
2025,849,France,Male,27,0,0.0,2,0,1,157891.86,0,0.0,2.0,1,0,0.0,Excellent,18-30,0,1,0,0,849.0
2025,779,France,Female,41,10,99786.2,1,1,0,86927.53,0,1.1479108182319429,0.09090909090909091,1,410,49893.1,Excellent,41-50,1,0,1,0,878.7862
2025,794,Spain,Female,22,4,114440.24,1,1,1,107753.07,0,1.0620502780080603,0.2,2,88,57220.12,Excellent,18-30,1,1,0,0,908.44024
2025,748,Spain,Male,36,4,141573.55,1,1,0,82158.14,0,1.7231625111947373,0.2,1,144,70786.775,Excellent,31-40,1,0,0,0,889.57355
2025,663,Spain,Female,22,9,0.0,1,1,0,29135.89,1,0.0,0.1,1,198,0.0,Fair,18-30,0,0,1,0,663.0
2025,645,Spain,Female,55,1,133676.65,1,0,1,17095.49,0,7.818952896179273,0.5,1,55,66838.325,Fair,51-60,1,0,0,0,778.67665
2025,464,France,Female,33,10,147493.7,2,1,0,100447.53,0,1.468351005236214,0.18181818181818182,1,330,49164.56666666667,Poor,31-40,1,1,1,0,611.4937
2025,737,France,Male,54,9,0.0,1,1,0,83470.4,1,0.0,0.1,1,486,0.0,Good,51-60,0,0,1,0,737.0
2025,590,France,Female,29,4,0.0,2,1,0,121846.81,0,0.0,0.4,1,116,0.0,Fair,18-30,0,1,0,0,590.0
2025,522,Germany,Female,37,3,95022.57,1,1,1,129107.59,0,0.7359895263359317,0.25,2,111,47511.285,Poor,31-40,0,1,0,0,617.02257
2025,648,France,Female,34,3,0.0,1,1,0,54726.43,0,0.0,0.25,1,102,0.0,Fair,31-40,0,0,0,0,648.0
2025,754,France,Male,37,6,0.0,1,1,1,116141.72,0,0.0,0.14285714285714285,2,222,0.0,Excellent,31-40,0,1,1,0,754.0
2025,669,France,Male,50,4,149713.61,3,1,1,124872.42,1,1.1989229573435243,0.6,2,200,37428.4025,Fair,41-50,1,1,0,0,818.71361
2025,648,Germany,Female,43,1,107963.38,1,0,0,186438.86,1,0.5790788514859431,0.5,0,43,53981.69,Fair,41-50,1,1,0,0,755.96338
2025,763,France,Male,40,3,0.0,2,1,0,134281.11,0,0.0,0.5,1,120,0.0,Excellent,31-40,0,1,0,0,763.0
2025,790,Spain,Male,32,3,0.0,1,1,0,91044.47,0,0.0,0.25,1,96,0.0,Excellent,31-40,0,0,0,0,790.0
2025,581,France,Male,37,7,0.0,2,1,1,74320.75,0,0.0,0.25,2,259,0.0,Fair,31-40,0,0,1,0,581.0
2025,703,France,Male,43,8,0.0,2,1,0,9704.66,0,0.0,0.2222222222222222,1,344,0.0,Good,41-50,0,0,1,0,703.0
2025,571,France,Female,33,9,102017.25,2,0,0,128600.49,0,0.793282021849047,0.2,0,297,34005.75,Poor,31-40,1,1,1,0,673.01725
2025,657,Spain,Female,27,8,0.0,2,0,0,6468.24,0,0.0,0.2222222222222222,0,216,0.0,Fair,18-30,0,0,1,0,657.0
2025,737,France,Male,44,7,0.0,2,0,0,57898.58,0,0.0,0.25,0,308,0.0,Good,41-50,0,0,1,0,737.0
2025,793,Spain,Male,29,8,96674.55,2,0,0,192120.66,0,0.5031944341934168,0.2222222222222222,0,232,32224.850000000002,Excellent,18-30,0,1,1,0,889.67455
2025,783,Spain,Female,44,3,81811.71,1,1,0,164213.53,1,0.4982001897152463,0.25,1,132,40905.855,Excellent,41-50,0,1,0,0,864.81171
2025,751,Spain,Male,33,4,79281.61,1,1,0,117547.76,0,0.674457220986423,0.2,1,132,39640.805,Excellent,31-40,0,1,0,0,830.28161
2025,579,France,Male,31,6,0.0,2,1,0,26149.25,0,0.0,0.2857142857142857,1,186,0.0,Poor,31-40,0,0,1,0,579.0
2025,655,Germany,Female,36,10,122314.39,1,1,0,9181.66,0,13.320147974552036,0.09090909090909091,1,360,61157.195,Fair,31-40,1,0,1,0,777.31439
2025,614,Germany,Male,43,8,140733.74,1,1,1,166588.76,0,0.8447922609408884,0.1111111111111111,2,344,70366.87,Fair,41-50,1,1,1,0,754.73374
2025,678,Germany,Male,49,2,116933.11,1,1,0,195053.58,1,0.599489178874959,0.3333333333333333,1,98,58466.555,Good,41-50,1,1,0,0,794.9331099999999
2025,562,Spain,Male,41,5,165445.04,2,1,0,85787.31,0,1.9285266255973572,0.3333333333333333,1,205,55148.34666666667,Poor,41-50,1,0,1,0,727.4450400000001
2025,711,Germany,Female,53,5,123805.03,1,1,0,102428.51,0,1.208685172856924,0.16666666666666666,1,265,61902.515,Good,51-60,1,1,1,0,834.80503
2025,620,France,Male,37,0,107548.94,1,1,0,71175.94,0,1.511008200127738,1.0,1,0,53774.47,Fair,31-40,1,0,0,0,727.54894
2025,437,France,Male,49,9,111634.29,2,0,1,166440.32,0,0.670712597088271,0.2,1,441,37211.43,Poor,41-50,1,1,1,0,548.63429
2025,691,Germany,Female,41,8,109153.96,3,1,1,148848.76,1,0.7333163318503167,0.3333333333333333,2,328,27288.49,Good,41-50,1,1,1,0,800.15396
2025,552,Spain,Female,34,4,0.0,2,1,0,140286.69,0,0.0,0.4,1,136,0.0,Poor,31-40,0,1,0,0,552.0
2025,765,Germany,Male,34,5,86055.17,2,1,1,104220.5,0,0.8256949861592857,0.3333333333333333,2,170,28685.056666666667,Excellent,31-40,0,1,1,0,851.05517
2025,707,Germany,Female,51,10,98438.23,1,0,0,70778.63,1,1.3907706214344435,0.09090909090909091,0,510,49219.115,Good,51-60,1,0,1,0,805.43823
2025,764,Spain,Male,29,5,0.0,2,1,0,65868.28,0,0.0,0.3333333333333333,1,145,0.0,Excellent,18-30,0,0,1,0,764.0
2025,585,France,Female,32,8,144705.87,2,0,0,171482.56,0,0.8438468970436582,0.2222222222222222,0,256,48235.29,Fair,31-40,1,1,1,0,729.70587
2025,784,France,Male,31,7,0.0,2,1,1,143204.41,0,0.0,0.25,2,217,0.0,Excellent,31-40,0,1,1,0,784.0
2025,605,France,Male,41,5,91612.91,1,1,1,28427.84,0,3.222534229324869,0.16666666666666666,2,205,45806.455,Fair,41-50,0,0,1,0,696.61291
2025,699,Spain,Male,40,2,0.0,1,1,0,78387.32,0,0.0,0.3333333333333333,1,80,0.0,Good,31-40,0,0,0,0,699.0
2025,544,France,Female,40,7,0.0,1,0,1,161076.92,0,0.0,0.125,1,280,0.0,Poor,31-40,0,1,1,0,544.0
2025,803,France,Female,32,9,192122.84,1,1,1,54277.45,1,3.5395785988730335,0.1,2,288,96061.42,Excellent,31-40,1,0,1,0,995.12284
2025,735,France,Male,41,7,179904.0,1,1,1,137180.95,0,1.3114261752366108,0.125,2,287,89952.0,Good,41-50,1,1,1,0,914.904
2025,673,France,Male,59,0,178058.06,2,0,1,21063.71,1,8.452908205239948,2.0,1,0,59352.68666666667,Good,51-60,1,0,0,0,851.0580600000001
2025,652,France,Male,30,2,176166.56,2,1,1,152210.81,0,1.157377735669788,0.6666666666666666,2,60,58722.18666666667,Fair,18-30,1,1,0,0,828.16656
2025,694,France,Male,42,3,156864.2,2,0,0,88890.75,0,1.7646654498308336,0.5,0,126,52288.06666666667,Good,41-50,1,0,0,0,850.8642
2025,741,France,Female,44,7,0.0,2,1,1,190534.76,0,0.0,0.25,2,308,0.0,Excellent,41-50,0,1,1,0,741.0
2025,590,Spain,Male,30,3,0.0,2,1,0,83090.35,0,0.0,0.5,1,90,0.0,Fair,18-30,0,0,0,0,590.0
2025,809,Spain,Female,33,3,0.0,2,0,1,141426.78,0,0.0,0.5,1,99,0.0,Excellent,31-40,0,1,0,0,809.0
2025,523,France,Male,34,2,161588.89,1,1,1,51358.66,0,3.146221957076819,0.3333333333333333,2,68,80794.445,Poor,31-40,1,0,0,0,684.58889
2025,540,France,Male,48,2,109349.29,1,1,0,88703.04,1,1.2327430633373633,0.3333333333333333,1,96,54674.645,Poor,41-50,1,0,0,0,649.34929
2025,596,Spain,Female,29,6,0.0,2,1,0,116696.77,0,0.0,0.2857142857142857,1,174,0.0,Fair,18-30,0,1,1,0,596.0
2025,597,France,Female,36,9,0.0,2,1,1,7156.09,0,0.0,0.2,2,324,0.0,Fair,31-40,0,0,1,0,597.0
2025,407,Spain,Male,37,1,0.0,1,1,1,49161.12,1,0.0,0.5,2,37,0.0,Poor,31-40,0,0,0,0,407.0
2025,748,France,Male,60,0,152335.7,1,1,0,126743.33,1,1.2019133321388027,1.0,1,0,76167.85,Excellent,51-60,1,1,0,1,900.3357
2025,562,France,Female,51,1,124662.54,1,1,1,65390.46,1,1.9064039860862565,0.5,2,51,62331.27,Poor,51-60,1,0,0,0,686.66254
2025,734,Germany,Female,47,10,91522.04,2,1,1,138835.91,0,0.659205394300406,0.18181818181818182,2,470,30507.346666666665,Good,41-50,0,1,1,0,825.52204
2025,710,France,Male,45,1,0.0,2,1,1,36154.66,0,0.0,1.0,2,45,0.0,Good,41-50,0,0,0,0,710.0
2025,539,Spain,Female,39,6,62052.28,1,0,1,59755.14,0,1.0384251727102856,0.14285714285714285,1,234,31026.14,Poor,31-40,0,0,1,0,601.05228
2025,542,France,Male,32,7,107871.72,1,1,0,125302.64,0,0.8608825729244578,0.125,1,224,53935.86,Poor,31-40,1,1,1,0,649.87172
2025,717,France,Female,36,2,99472.76,2,1,0,94274.72,1,1.055125964564365,0.6666666666666666,1,72,33157.58666666666,Good,31-40,1,0,0,0,816.47276
2025,682,Spain,Female,50,10,128039.01,1,1,1,102260.16,0,1.2520785995386712,0.09090909090909091,2,500,64019.505,Good,41-50,1,1,1,0,810.03901
2025,515,France,Male,33,2,0.0,2,1,1,136028.97,0,0.0,0.6666666666666666,2,66,0.0,Poor,31-40,0,1,0,0,515.0
2025,526,Spain,Female,33,8,114634.63,2,1,0,110114.38,1,1.0410410425864216,0.2222222222222222,1,264,38211.543333333335,Poor,31-40,1,1,1,0,640.63463
2025,702,France,Male,26,5,56738.47,2,1,1,100442.22,1,0.5648810342798648,0.3333333333333333,2,130,18912.823333333334,Good,18-30,0,1,1,0,758.73847
2025,651,Germany,Male,34,2,90355.12,2,0,0,193597.94,0,0.4667128859279911,0.6666666666666666,0,68,30118.373333333333,Fair,31-40,0,1,0,0,741.3551199999999
2025,792,Germany,Male,36,5,115725.24,2,0,0,1871.25,0,61.81078381626386,0.3333333333333333,0,180,38575.08,Excellent,31-40,1,0,1,0,907.72524
2025,817,Germany,Male,58,3,114327.59,2,1,1,42831.11,0,2.6692028480502126,0.5,2,174,38109.19666666666,Excellent,51-60,1,0,0,0,931.32759
2025,674,Germany,Female,36,6,100762.64,1,1,0,182156.86,0,0.5531610878608259,0.14285714285714285,1,216,50381.32,Good,31-40,1,1,1,0,774.76264
2025,641,France,Female,40,9,0.0,1,0,0,151648.66,1,0.0,0.1,0,360,0.0,Fair,31-40,0,1,1,0,641.0
2025,513,Spain,Male,39,7,89039.9,2,1,1,146738.83,0,0.6067875368262319,0.25,2,273,29679.966666666664,Poor,31-40,0,1,1,0,602.0399
2025,561,France,Male,34,1,78829.53,1,1,1,12148.2,0,6.488454383827741,0.5,2,34,39414.765,Poor,31-40,0,0,0,0,639.82953
2025,627,Germany,Male,30,6,112372.96,1,1,1,118029.09,0,0.9520704423761772,0.14285714285714285,2,180,56186.48,Fair,18-30,1,1,1,0,739.37296
2025,682,Germany,Male,81,6,122029.15,1,1,1,50783.88,0,2.4028638051325513,0.14285714285714285,2,486,61014.575,Good,60+,1,0,1,1,804.02915
2025,683,France,Female,29,0,157829.12,1,0,0,129891.66,0,1.2150734306311073,1.0,0,0,78914.56,Good,18-30,1,1,0,0,840.82912
2025,420,Germany,Female,31,1,108377.75,2,1,1,9904.63,0,10.941025457239974,1.0,2,31,36125.916666666664,Poor,31-40,1,0,0,0,528.37775
2025,670,France,Female,54,2,95507.12,1,1,1,63213.31,0,1.5108465156069883,0.3333333333333333,2,108,47753.56,Good,51-60,0,0,0,0,765.50712
2025,505,Germany,Male,43,6,127146.68,1,0,0,137565.87,0,0.9242536375218829,0.14285714285714285,0,258,63573.34,Poor,41-50,1,1,1,0,632.14668
2025,580,Germany,Male,24,1,133811.78,1,1,0,17185.95,1,7.785661795722917,0.5,1,24,66905.89,Fair,18-30,1,0,0,0,713.81178
2025,577,France,Male,36,3,121092.47,2,0,1,143783.46,0,0.8421805110232358,0.5,1,108,40364.15666666667,Poor,31-40,1,1,0,0,698.09247
2025,773,Germany,Male,34,10,126979.75,1,0,0,36823.28,0,3.44826158176073,0.09090909090909091,0,340,63489.875,Excellent,31-40,1,0,1,0,899.97975
2025,616,France,Male,37,5,144235.73,2,0,0,154957.66,1,0.9308013505021275,0.3333333333333333,0,185,48078.57666666667,Fair,31-40,1,1,1,0,760.23573
2025,763,France,Female,38,0,152582.2,2,0,0,31892.82,0,4.784067885251751,2.0,0,0,50860.73333333334,Excellent,31-40,1,0,0,0,915.5822000000001
2025,640,Spain,Male,43,9,172478.15,1,1,0,191084.4,1,0.9026233820061605,0.1,1,387,86239.075,Fair,41-50,1,1,1,0,812.47815
2025,592,France,Male,36,1,126477.42,1,0,0,179718.17,0,0.7037503010947579,0.5,0,36,63238.71,Fair,31-40,1,1,0,0,718.4774199999999
2025,528,Spain,Male,43,7,97473.87,2,1,1,159823.16,0,0.6098819477605888,0.25,2,301,32491.289999999997,Poor,41-50,1,1,1,0,625.47387
2025,630,France,Male,53,5,138053.67,1,0,1,114110.97,0,1.209808839510877,0.16666666666666666,1,265,69026.835,Fair,51-60,1,1,1,0,768.05367
2025,529,France,Female,31,2,164003.05,2,1,1,60993.23,0,2.688828926932924,0.6666666666666666,2,62,54667.68333333333,Poor,31-40,1,0,0,0,693.00305
2025,546,France,Female,47,8,0.0,1,1,1,66408.01,1,0.0,0.1111111111111111,2,376,0.0,Poor,41-50,0,0,1,0,546.0
2025,753,France,Female,62,6,0.0,2,1,1,136398.9,0,0.0,0.2857142857142857,2,372,0.0,Excellent,60+,0,1,1,1,753.0
2025,772,Spain,Female,39,4,122486.11,2,1,1,140709.25,0,0.8704846306505745,0.4,2,156,40828.70333333333,Excellent,31-40,1,1,0,0,894.48611
2025,567,France,Male,36,1,0.0,2,0,0,8555.73,0,0.0,1.0,0,36,0.0,Poor,31-40,0,0,0,0,567.0
2025,628,Germany,Female,45,6,53667.44,1,1,0,115022.94,0,0.46657626229809207,0.14285714285714285,1,270,26833.72,Fair,41-50,0,1,1,0,681.6674399999999
2025,658,France,Male,20,7,0.0,2,0,0,187638.34,0,0.0,0.25,0,140,0.0,Fair,18-30,0,1,1,0,658.0
2025,679,Spain,Male,58,9,109327.65,1,1,1,3829.13,0,28.544109468869202,0.1,2,522,54663.825,Good,51-60,1,0,1,0,788.32765
2025,629,Spain,Male,34,1,121151.05,1,0,0,119357.93,0,1.0150145447852121,0.5,0,34,60575.525,Fair,31-40,1,1,0,0,750.1510499999999
2025,731,Spain,Male,42,9,101043.63,1,1,1,192175.52,0,0.525785512194726,0.1,2,378,50521.815,Good,41-50,1,1,1,0,832.04363
2025,775,Germany,Male,33,3,83501.66,2,1,0,128841.31,0,0.648091919494458,0.5,1,99,27833.88666666667,Excellent,31-40,0,1,0,0,858.50166
2025,660,Spain,Male,33,2,80462.24,1,0,0,150422.35,0,0.5349052524092835,0.3333333333333333,0,66,40231.12,Fair,31-40,0,1,0,0,740.4622400000001
2025,752,France,Male,39,3,0.0,1,1,0,188187.05,0,0.0,0.25,1,117,0.0,Excellent,31-40,0,1,0,0,752.0
2025,655,France,Male,37,6,109093.41,2,1,0,1775.52,0,61.40848963141423,0.2857142857142857,1,222,36364.47,Fair,31-40,1,0,1,0,764.09341
2025,543,Spain,Female,46,5,140355.6,1,1,1,85086.78,0,1.6495388644526865,0.16666666666666666,2,230,70177.8,Poor,41-50,1,0,1,0,683.3556
2025,811,France,Male,42,10,0.0,2,1,1,3797.79,0,0.0,0.18181818181818182,2,420,0.0,Excellent,41-50,0,0,1,0,811.0
2025,689,Germany,Male,45,0,130170.82,2,1,0,150856.38,0,0.8628733973770458,2.0,1,0,43390.27333333334,Good,41-50,1,1,0,0,819.17082
2025,531,France,Female,42,2,0.0,2,0,1,90537.47,0,0.0,0.6666666666666666,1,84,0.0,Poor,41-50,0,0,0,0,531.0
2025,515,France,Male,40,0,109542.29,1,1,1,166370.81,0,0.6584185746371335,1.0,2,0,54771.145,Poor,31-40,1,1,0,0,624.54229
2025,466,France,Female,41,3,33563.95,2,1,0,178994.13,1,0.18751320217483008,0.5,1,123,11187.983333333332,Poor,41-50,0,1,0,0,499.56395
2025,782,France,Male,36,1,148795.17,2,1,1,195681.43,0,0.7603910581036837,1.0,2,36,49598.39000000001,Excellent,31-40,1,1,0,0,930.79517
2025,611,France,Male,64,9,0.0,2,1,1,53277.15,0,0.0,0.2,2,576,0.0,Fair,60+,0,0,1,1,611.0
2025,621,Germany,Male,40,8,174126.75,3,1,0,172490.78,1,1.0094785386294929,0.3333333333333333,1,320,43531.6875,Fair,31-40,1,1,1,0,795.12675
2025,604,Spain,Male,41,3,0.0,1,0,0,11819.84,0,0.0,0.25,0,123,0.0,Fair,41-50,0,0,0,0,604.0
2025,655,Spain,Female,35,1,106405.03,1,1,1,82900.25,0,1.2835153872830627,0.5,2,35,53202.515,Fair,31-40,1,0,0,0,761.40503
2025,689,Spain,Male,38,2,0.0,1,1,1,82709.8,0,0.0,0.3333333333333333,2,76,0.0,Good,31-40,0,0,0,0,689.0
2025,681,Spain,Male,30,2,128393.29,1,1,1,180593.45,0,0.7109481492925169,0.3333333333333333,2,60,64196.645,Good,18-30,1,1,0,0,809.39329
2025,643,Germany,Male,41,2,127841.52,1,1,0,172363.41,0,0.7416932532649867,0.3333333333333333,1,82,63920.76,Fair,41-50,1,1,0,0,770.84152
2025,617,France,Female,24,4,137295.19,2,1,1,91195.12,0,1.5054937644276973,0.4,2,96,45765.06333333333,Fair,18-30,1,0,0,0,754.29519
2025,638,Spain,Female,55,2,155828.22,1,0,1,108987.25,1,1.4297708239190923,0.3333333333333333,1,110,77914.11,Fair,51-60,1,1,0,0,793.82822
2025,743,France,Male,39,6,0.0,2,1,0,44265.28,0,0.0,0.2857142857142857,1,234,0.0,Excellent,31-40,0,0,1,0,743.0
2025,828,Germany,Female,25,7,144351.86,1,1,0,116613.26,0,1.2378577028229651,0.125,1,175,72175.93,Excellent,18-30,1,1,1,0,972.35186
2025,776,Spain,Male,35,8,106365.29,1,1,1,148527.56,0,0.7161268512937848,0.1111111111111111,2,280,53182.645,Excellent,31-40,1,1,1,0,882.36529
2025,540,Germany,Male,35,7,127801.88,1,0,1,84239.46,0,1.517108049979784,0.125,1,245,63900.94,Poor,31-40,1,0,1,0,667.80188
2025,616,Germany,Female,45,4,122793.96,1,1,1,62002.04,0,1.980450635968817,0.2,2,180,61396.98,Fair,41-50,1,0,0,0,738.79396
2025,628,Germany,Male,38,10,113525.84,1,1,0,46044.48,1,2.46551539912278,0.09090909090909091,1,380,56762.92,Fair,31-40,1,0,1,0,741.52584
2025,667,Spain,Female,23,6,136100.69,2,0,0,169669.33,1,0.8021478475346869,0.2857142857142857,0,138,45366.89666666667,Fair,18-30,1,1,1,0,803.10069
2025,615,France,Male,30,7,0.0,2,1,1,156346.84,0,0.0,0.25,2,210,0.0,Fair,18-30,0,1,1,0,615.0
2025,543,France,Male,30,4,140916.81,1,1,0,157711.18,0,0.8935061959069998,0.2,1,120,70458.405,Poor,18-30,1,1,0,0,683.9168099999999
2025,553,France,Female,31,4,0.0,2,1,1,89087.4,0,0.0,0.4,2,124,0.0,Poor,31-40,0,0,0,0,553.0
2025,554,Germany,Male,26,4,121365.39,1,1,1,8742.36,0,13.880863878417449,0.2,2,104,60682.695,Poor,18-30,1,0,0,0,675.36539
