Year,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,BalanceSalaryRatio,ProductDensity,EngagementScore,AgeTenureInteraction,BalancePerProduct,HighBalanceFlag,HighSalaryFlag,LoyalCustomer,SeniorCitizen,FinancialScore,Geography_Germany,Geography_Spain,Gender_Male,CreditCategory_Fair,CreditCategory_Good,CreditCategory_Poor,AgeGroup_31-40,AgeGroup_41-50,AgeGroup_51-60,AgeGroup_60+
2025,626,43,4,137638.69,1,1,0,130442.08,1.055162834241571,0.2,1,172,68819.345,1,1,0,0,763.63869,False,False,True,True,False,False,False,True,False,False
2025,656,38,10,0.0,1,1,1,136521.82,0.0,0.0909090909090909,2,380,0.0,0,1,1,0,656.0,False,False,True,True,False,False,True,False,False,False
2025,785,41,7,0.0,2,1,1,199108.88,0.0,0.25,2,287,0.0,0,1,1,0,785.0,False,True,True,False,False,False,False,True,False,False
2025,553,31,6,0.0,2,0,0,124596.63,0.0,0.2857142857142857,0,186,0.0,0,1,1,0,553.0,False,False,True,False,False,True,True,False,False,False
2025,569,44,4,0.0,2,0,0,134394.78,0.0,0.4,0,176,0.0,0,1,0,0,569.0,False,False,False,False,False,True,False,True,False,False
2025,670,38,10,89416.99,1,0,0,144275.39,0.6197617642082672,0.0909090909090909,0,380,44708.495,0,1,1,0,759.4169899999999,False,False,True,False,True,False,True,False,False,False
2025,586,42,6,0.0,2,1,1,123410.23,0.0,0.2857142857142857,2,252,0.0,0,1,1,0,586.0,False,True,True,True,False,False,False,True,False,False
2025,617,45,1,0.0,1,1,0,143298.06,0.0,0.5,1,45,0.0,0,1,0,0,617.0,False,True,False,True,False,False,False,True,False,False
2025,508,60,7,143262.04,1,1,1,129562.74,1.1057263397922907,0.125,2,420,71631.02,1,1,1,1,651.2620400000001,False,False,False,False,False,True,False,False,True,False
2025,624,35,7,119656.45,2,1,1,4595.05,26.034627560622702,0.25,2,245,39885.48333333333,1,0,1,0,743.65645,False,True,False,True,False,False,True,False,False,False
2025,654,29,4,132954.64,1,1,1,146715.07,0.9062036626253688,0.2,2,116,66477.32,1,1,0,0,786.95464,False,False,True,True,False,False,False,False,False,False
2025,681,44,3,105206.7,2,1,1,163558.36,0.6432325242651965,0.5,2,132,35068.9,1,1,0,0,786.2067,True,False,False,False,True,False,False,True,False,False
2025,578,28,4,0.0,2,0,0,6947.09,0.0,0.4,0,112,0.0,0,0,0,0,578.0,False,True,True,False,False,True,False,False,False,False
2025,621,37,9,83061.26,2,1,0,9170.54,9.056413644818644,0.2,1,333,27687.086666666662,0,0,1,0,704.06126,False,True,False,True,False,False,True,False,False,False
2025,632,40,5,147650.68,1,1,1,199674.83,0.739451940678048,0.1666666666666666,2,200,73825.34,1,1,1,0,779.65068,False,False,True,True,False,False,True,False,False,False
2025,644,44,5,73348.56,1,1,0,157166.79,0.4666895169805466,0.1666666666666666,1,220,36674.28,0,1,1,0,717.34856,False,False,True,True,False,False,False,True,False,False
2025,821,28,2,0.0,2,1,0,46072.52,0.0,0.6666666666666666,1,56,0.0,0,0,0,0,821.0,False,False,True,False,False,False,False,False,False,False
2025,754,38,2,0.0,2,0,0,3524.69,0.0,0.6666666666666666,0,76,0.0,0,0,0,0,754.0,False,False,False,False,False,False,True,False,False,False
2025,568,27,1,116320.68,1,0,1,45563.94,2.5528548923799743,0.5,1,27,58160.34,1,0,0,0,684.32068,False,True,False,False,False,True,False,False,False,False
2025,584,33,3,0.0,2,0,1,59103.13,0.0,0.5,1,99,0.0,0,0,0,0,584.0,False,False,True,True,False,False,True,False,False,False
2025,549,29,8,0.0,2,1,1,189558.44,0.0,0.2222222222222222,2,232,0.0,0,1,1,0,549.0,False,False,False,False,False,True,False,False,False,False
2025,729,38,7,0.0,2,0,0,45779.9,0.0,0.25,0,266,0.0,0,0,1,0,729.0,False,False,False,False,True,False,True,False,False,False
2025,523,61,8,66250.71,1,1,1,21859.06,3.030673749294375,0.1111111111111111,2,488,33125.355,0,0,1,1,589.25071,False,False,True,False,False,True,False,False,False,True
2025,477,24,2,95675.62,2,0,0,162699.7,0.5880467631669685,0.6666666666666666,0,48,31891.873333333333,0,1,0,0,572.67562,True,False,False,False,False,True,False,False,False,False
2025,675,42,2,92616.64,2,1,0,8567.18,10.809371418434251,0.6666666666666666,1,84,30872.213333333333,0,0,0,0,767.61664,True,False,True,False,True,False,False,True,False,False
2025,782,41,4,0.0,1,1,0,132943.88,0.0,0.2,1,164,0.0,0,1,0,0,782.0,False,True,False,False,False,False,False,True,False,False
2025,616,36,6,0.0,1,1,1,12916.32,0.0,0.1428571428571428,2,216,0.0,0,0,1,0,616.0,False,True,False,True,False,False,True,False,False,False
2025,738,37,8,100565.94,1,1,1,128799.86,0.7807862463030139,0.1111111111111111,2,296,50282.97,1,1,1,0,838.56594,False,True,False,False,True,False,True,False,False,False
2025,717,42,5,190305.78,1,1,0,99347.8,1.915531742708518,0.1666666666666666,1,210,95152.89,1,0,1,0,907.30578,False,True,False,False,True,False,False,True,False,False
2025,526,35,9,118536.4,1,1,0,40980.87,2.8924107172269102,0.1,1,315,59268.2,1,0,1,0,644.5364,True,False,False,False,False,True,True,False,False,False
2025,660,19,5,127649.64,1,1,1,40368.65,3.1620199828336384,0.1666666666666666,2,95,63824.82,1,0,1,0,787.64964,False,False,True,True,False,False,False,False,False,False
2025,525,35,7,165358.77,1,0,1,94738.54,1.7454039781067123,0.125,1,245,82679.385,1,0,1,0,690.35877,False,False,True,False,False,True,True,False,False,False
2025,629,29,6,0.0,2,1,1,88842.8,0.0,0.2857142857142857,2,174,0.0,0,0,1,0,629.0,False,True,True,True,False,False,False,False,False,False
2025,616,36,10,78249.53,1,1,0,136934.91,0.5714317741781538,0.0909090909090909,1,360,39124.765,0,1,1,0,694.24953,True,False,False,True,False,False,True,False,False,False
2025,521,61,0,125193.96,1,1,1,109356.53,1.144813347558234,1.0,2,0,62596.98,1,1,0,1,646.1939600000001,True,False,False,False,False,True,False,False,False,True
2025,691,29,9,0.0,2,0,0,199635.93,0.0,0.2,0,261,0.0,0,1,1,0,691.0,False,False,False,False,True,False,False,False,False,False
2025,687,41,2,154007.21,1,1,0,158408.23,0.9722110889624296,0.3333333333333333,1,82,77003.605,1,1,0,0,841.00721,True,False,False,False,True,False,False,True,False,False
2025,677,43,3,133214.88,2,1,1,95936.84,1.3885540887724803,0.5,2,129,44404.96,1,0,0,0,810.21488,False,True,False,False,True,False,False,True,False,False
2025,695,63,1,146202.93,1,1,1,126688.83,1.1540226235997,0.5,2,63,73101.465,1,1,0,1,841.2029299999999,False,True,True,False,True,False,False,False,False,True
2025,663,27,9,0.0,2,1,0,150850.29,0.0,0.2,1,243,0.0,0,1,1,0,663.0,False,False,False,True,False,False,False,False,False,False
2025,496,30,0,90963.49,1,0,1,27802.0,3.271714922850052,1.0,1,0,45481.745,0,0,0,0,586.96349,False,False,True,False,False,True,False,False,False,False
2025,747,41,9,0.0,1,1,0,32430.94,0.0,0.1,1,369,0.0,0,0,1,0,747.0,False,True,True,False,False,False,False,True,False,False
2025,546,52,2,0.0,1,1,0,137332.37,0.0,0.3333333333333333,1,104,0.0,0,1,0,0,546.0,False,False,False,False,False,True,False,False,True,False
2025,706,68,4,114386.85,1,1,1,28601.68,3.999165462816771,0.2,2,272,57193.425,1,0,0,1,820.38685,False,True,True,False,True,False,False,False,False,True
2025,472,26,5,0.0,2,1,0,108411.66,0.0,0.3333333333333333,1,130,0.0,0,1,1,0,472.0,False,False,False,False,False,True,False,False,False,False
2025,703,40,7,0.0,2,0,1,122518.5,0.0,0.25,1,280,0.0,0,1,1,0,703.0,False,False,False,False,True,False,True,False,False,False
2025,850,38,2,0.0,2,1,0,9015.07,0.0,0.6666666666666666,1,76,0.0,0,0,0,0,850.0,False,False,False,False,False,False,True,False,False,False
2025,667,71,4,137260.78,1,0,1,94433.08,1.4535089450757608,0.2,1,284,68630.39,1,0,0,1,804.2607800000001,False,True,True,True,False,False,False,False,False,True
2025,559,33,9,111060.05,2,1,0,110371.84,1.006226260011068,0.2,1,297,37020.01666666667,1,1,1,0,670.06005,False,False,True,False,False,True,True,False,False,False
2025,636,60,7,124447.73,1,1,1,141364.62,0.8803252870110851,0.125,2,420,62223.865,1,1,1,1,760.44773,False,True,True,True,False,False,False,False,True,False
2025,672,34,8,0.0,2,1,1,16245.25,0.0,0.2222222222222222,2,272,0.0,0,0,1,0,672.0,False,False,False,False,True,False,True,False,False,False
2025,667,42,7,0.0,1,0,1,108348.94,0.0,0.125,1,294,0.0,0,1,1,0,667.0,False,False,True,True,False,False,False,True,False,False
2025,648,33,7,135310.41,2,0,1,171668.2,0.7882043488290269,0.25,1,231,45103.47,1,1,1,0,783.31041,True,False,True,True,False,False,True,False,False,False
2025,497,32,8,0.0,2,1,0,67364.42,0.0,0.2222222222222222,1,256,0.0,0,0,1,0,497.0,False,False,True,False,False,True,True,False,False,False
2025,743,73,6,0.0,2,0,1,107867.38,0.0,0.2857142857142857,1,438,0.0,0,1,1,1,743.0,False,False,False,False,False,False,False,False,False,True
2025,619,29,5,0.0,2,1,0,194310.1,0.0,0.3333333333333333,1,145,0.0,0,1,1,0,619.0,False,False,True,True,False,False,False,False,False,False
2025,639,34,5,139393.19,2,0,0,33950.08,4.105707093853862,0.3333333333333333,0,170,46464.39666666667,1,0,1,0,778.39319,False,True,True,True,False,False,True,False,False,False
2025,540,28,8,0.0,2,0,0,197588.32,0.0,0.2222222222222222,0,224,0.0,0,1,1,0,540.0,False,True,True,False,False,True,False,False,False,False
2025,766,26,3,104258.8,1,1,1,428.23,242.89728117792325,0.25,2,78,52129.4,1,0,0,0,870.2588000000001,False,False,False,False,False,False,False,False,False,False
2025,749,26,6,0.0,2,0,1,34948.77,0.0,0.2857142857142857,1,156,0.0,0,0,1,0,749.0,False,False,False,False,False,False,False,False,False,False
2025,655,32,9,113447.01,1,1,0,82084.3,1.3820624399252972,0.1,1,288,56723.505,1,0,1,0,768.44701,True,False,True,True,False,False,True,False,False,False
2025,630,33,9,0.0,2,1,0,64804.59,0.0,0.2,1,297,0.0,0,0,1,0,630.0,False,False,True,True,False,False,True,False,False,False
2025,778,33,4,111063.73,2,1,0,83556.65,1.3291868548241843,0.4,1,132,37021.24333333333,1,0,0,0,889.06373,True,False,False,False,False,False,True,False,False,False
2025,757,30,6,161378.02,1,0,0,71926.28,2.243627452616031,0.1428571428571428,0,180,80689.01,1,0,1,0,918.37802,True,False,False,False,False,False,False,False,False,False
2025,529,39,2,82766.43,1,1,1,122925.44,0.6733004714038736,0.3333333333333333,2,78,41383.215,0,1,0,0,611.76643,False,True,False,False,False,True,True,False,False,False
2025,620,29,9,0.0,2,1,0,13133.88,0.0,0.2,1,261,0.0,0,0,1,0,620.0,False,True,True,True,False,False,False,False,False,False
2025,615,61,1,104267.7,1,1,0,62845.64,1.6590815356238615,0.5,1,61,52133.85,1,0,0,1,719.2677,False,False,False,True,False,False,False,False,False,True
2025,735,25,3,91718.8,1,0,0,28411.23,3.228145062883132,0.25,0,75,45859.4,0,0,0,0,826.7188,False,False,False,False,True,False,False,False,False,False
2025,705,47,3,63488.7,1,0,1,28640.92,2.216635616606708,0.25,1,141,31744.35,0,0,0,0,768.4887,False,True,False,False,True,False,False,True,False,False
2025,644,46,6,12459.19,1,0,0,156787.34,0.0794650290959136,0.1428571428571428,0,276,6229.595,0,1,1,0,656.45919,False,True,False,True,False,False,False,True,False,False
2025,505,37,6,159863.9,2,0,1,125307.87,1.275758850909756,0.2857142857142857,1,222,53287.96666666667,1,1,1,0,664.8639000000001,True,False,False,False,False,True,True,False,False,False
2025,471,23,6,104592.55,2,1,0,131736.23,0.7939483014786328,0.2857142857142857,1,138,34864.183333333334,1,1,1,0,575.59255,True,False,True,False,False,True,False,False,False,False
2025,722,50,4,132088.59,1,1,1,128262.14,1.0298250144195753,0.2,2,200,66044.295,1,1,0,0,854.0885900000001,False,True,False,False,True,False,False,True,False,False
2025,577,39,4,0.0,2,1,0,91366.42,0.0,0.4,1,156,0.0,0,0,0,0,577.0,False,True,False,False,False,True,True,False,False,False
2025,744,44,5,120654.68,1,1,0,82290.81,1.4661808994114969,0.1666666666666666,1,220,60327.34,1,0,1,0,864.65468,False,True,True,False,False,False,False,True,False,False
2025,573,30,6,0.0,2,1,0,66190.21,0.0,0.2857142857142857,1,180,0.0,0,0,1,0,573.0,False,False,False,False,False,True,False,False,False,False
2025,653,32,4,83772.95,1,0,1,23920.65,3.501972062963884,0.2,1,128,41886.475,0,0,0,0,736.77295,False,False,False,True,False,False,True,False,False,False
2025,660,31,6,172325.67,1,0,1,45438.38,3.792430046360668,0.1428571428571428,1,186,86162.835,1,0,1,0,832.32567,False,False,False,True,False,False,True,False,False,False
2025,787,46,7,117685.31,2,1,1,93360.35,1.2605356499236566,0.25,2,322,39228.43666666667,1,0,1,0,904.68531,False,False,True,False,False,False,False,True,False,False
2025,617,41,7,0.0,2,0,1,14496.67,0.0,0.25,1,287,0.0,0,0,1,0,617.0,False,False,True,True,False,False,False,True,False,False
2025,567,39,5,0.0,2,0,0,168521.72,0.0,0.3333333333333333,0,195,0.0,0,1,1,0,567.0,False,False,True,False,False,True,True,False,False,False
2025,682,64,9,0.0,2,1,1,103318.44,0.0,0.2,2,576,0.0,0,1,1,1,682.0,False,True,False,False,True,False,False,False,False,True
2025,684,35,6,135871.5,1,1,1,87219.41,1.5577947867935955,0.1428571428571428,2,210,67935.75,1,0,1,0,819.8715,False,False,True,False,True,False,True,False,False,False
2025,447,41,3,0.0,4,1,1,197490.39,0.0,1.0,2,123,0.0,0,1,0,0,447.0,False,False,True,False,False,True,False,True,False,False
2025,625,49,4,128504.76,1,1,0,126812.63,1.0133355539148274,0.2,1,196,64252.38,1,1,0,0,753.50476,True,False,False,True,False,False,False,True,False,False
2025,585,36,7,0.0,2,1,0,94283.09,0.0,0.25,1,252,0.0,0,0,1,0,585.0,False,False,True,True,False,False,True,False,False,False
2025,516,42,8,56228.25,1,1,0,46857.52,1.1999578731893368,0.1111111111111111,1,336,28114.125,0,0,1,0,572.22825,False,False,False,False,False,True,False,True,False,False
2025,732,45,6,98792.4,1,1,0,81491.7,1.2122852721777533,0.1428571428571428,1,270,49396.2,1,0,1,0,830.7924,True,False,False,False,True,False,False,True,False,False
2025,628,40,5,181768.32,2,1,1,129107.97,1.407867478146561,0.3333333333333333,2,200,60589.44,1,1,1,0,809.76832,True,False,True,True,False,False,True,False,False,False
2025,682,48,9,101198.01,1,1,1,49732.9,2.034789348914925,0.1,2,432,50599.005,1,0,1,0,783.19801,False,True,False,False,True,False,False,True,False,False
2025,746,25,9,0.0,2,0,1,88728.47,0.0,0.2,1,225,0.0,0,0,1,0,746.0,False,False,True,False,False,False,False,False,False,False
2025,655,60,3,0.0,2,1,1,86981.45,0.0,0.5,2,180,0.0,0,0,0,1,655.0,False,False,False,True,False,False,False,False,True,False
2025,644,39,9,0.0,1,1,0,3740.93,0.0,0.1,1,351,0.0,0,0,1,0,644.0,False,False,False,True,False,False,True,False,False,False
2025,778,34,5,139064.06,2,0,0,67949.32,2.0465548948113854,0.3333333333333333,0,170,46354.68666666667,1,0,1,0,917.06406,False,False,True,False,False,False,True,False,False,False
2025,617,35,2,104508.1,1,1,1,147636.46,0.707869804858469,0.3333333333333333,2,70,52254.05,1,1,0,0,721.5081,False,False,False,True,False,False,True,False,False,False
2025,660,35,9,113948.58,1,1,0,188891.96,0.6032441865488264,0.1,1,315,56974.29,1,1,1,0,773.94858,True,False,True,True,False,False,True,False,False,False
2025,537,47,10,0.0,2,0,1,25482.62,0.0,0.1818181818181818,1,470,0.0,0,0,1,0,537.0,False,False,True,False,False,True,False,True,False,False
2025,554,39,10,0.0,2,1,1,18391.93,0.0,0.1818181818181818,2,390,0.0,0,0,1,0,554.0,False,False,False,False,False,True,True,False,False,False
2025,806,31,9,0.0,2,0,1,140168.36,0.0,0.2,1,279,0.0,0,1,1,0,806.0,False,False,True,False,False,False,True,False,False,False
2025,611,37,1,117524.72,2,0,1,161064.29,0.7296713028610944,1.0,1,37,39174.90666666667,1,1,0,0,728.52472,True,False,True,True,False,False,True,False,False,False
2025,665,37,5,160389.82,1,0,1,183542.08,0.8738538113232055,0.1666666666666666,1,185,80194.91,1,1,1,0,825.38982,False,False,False,True,False,False,True,False,False,False
2025,648,37,7,0.0,2,1,0,194238.92,0.0,0.25,1,259,0.0,0,1,1,0,648.0,False,False,False,True,False,False,True,False,False,False
2025,692,27,1,125547.53,1,0,0,7900.46,15.889155928144923,0.5,0,27,62773.765,1,0,0,0,817.54753,False,False,True,False,True,False,False,False,False,False
2025,507,46,6,92783.68,1,1,1,51424.29,1.804242231789067,0.1428571428571428,2,276,46391.84,0,0,1,0,599.78368,False,True,True,False,False,True,False,True,False,False
2025,696,49,5,97036.22,2,1,0,152450.84,0.63650409204638,0.3333333333333333,1,245,32345.406666666662,0,1,1,0,793.03622,True,False,True,False,True,False,False,True,False,False
2025,681,34,3,0.0,2,0,0,55816.2,0.0,0.5,0,102,0.0,0,0,0,0,681.0,False,False,True,False,True,False,True,False,False,False
2025,687,26,6,0.0,2,1,1,32909.13,0.0,0.2857142857142857,2,156,0.0,0,0,1,0,687.0,False,False,False,False,True,False,False,False,False,False
2025,641,40,5,102145.13,1,1,1,100637.07,1.014975048706717,0.1666666666666666,2,200,51072.565,1,1,1,0,743.14513,False,True,True,True,False,False,True,False,False,False
2025,507,33,1,113452.66,1,0,0,142911.99,0.7938582769837788,0.5,0,33,56726.33,1,1,0,0,620.45266,False,False,False,False,False,True,True,False,False,False
2025,688,46,8,155681.72,1,1,0,26287.21,5.92211185166278,0.1111111111111111,1,368,77840.86,1,0,1,0,843.68172,False,True,False,False,True,False,False,True,False,False
2025,535,38,8,127475.24,1,0,0,60775.76,2.097433953372967,0.1111111111111111,0,304,63737.62,1,0,1,0,662.47524,True,False,True,False,False,True,True,False,False,False
2025,701,41,10,0.0,2,1,1,146257.77,0.0,0.1818181818181818,2,410,0.0,0,1,1,0,701.0,False,False,True,False,True,False,False,True,False,False
2025,488,43,10,112751.13,1,1,1,28332.0,3.97949846468782,0.0909090909090909,2,430,56375.565,1,0,1,0,600.75113,False,False,True,False,False,True,False,True,False,False
2025,539,29,4,0.0,2,1,1,100919.19,0.0,0.4,2,116,0.0,0,1,0,0,539.0,False,False,False,False,False,True,False,False,False,False
2025,674,45,7,144889.18,1,1,1,102591.9,1.4122729740557096,0.125,2,315,72444.59,1,1,1,0,818.88918,False,False,True,False,True,False,False,True,False,False
2025,538,40,8,0.0,2,1,1,25554.4,0.0,0.2222222222222222,2,320,0.0,0,0,1,0,538.0,False,True,True,False,False,True,True,False,False,False
2025,829,22,7,150126.44,1,1,0,152107.93,0.9869666429183348,0.125,1,154,75063.22,1,1,1,0,979.12644,False,False,False,False,False,False,False,False,False,False
2025,768,54,8,69712.74,1,1,1,69381.05,1.0047662183518649,0.1111111111111111,2,432,34856.37,0,0,1,0,837.71274,False,False,True,False,False,False,False,False,True,False
2025,585,44,4,0.0,2,0,1,101728.46,0.0,0.4,1,176,0.0,0,1,0,0,585.0,False,True,False,True,False,False,False,True,False,False
2025,581,31,3,0.0,2,0,0,89040.61,0.0,0.5,0,93,0.0,0,0,0,0,581.0,False,False,True,True,False,False,True,False,False,False
2025,682,35,2,117438.92,2,1,1,16910.98,6.944125998256857,0.6666666666666666,2,70,39146.30666666666,1,0,0,0,799.43892,True,False,False,False,True,False,True,False,False,False
2025,653,38,8,119315.75,1,1,0,150468.35,0.7929571703473165,0.1111111111111111,1,304,59657.875,1,1,1,0,772.31575,False,False,True,True,False,False,True,False,False,False
2025,712,30,1,89571.59,1,1,1,177613.19,0.5043042450606001,0.5,2,30,44785.795,0,1,0,0,801.57159,False,False,False,False,True,False,False,False,False,False
2025,620,34,8,102251.57,1,1,0,120672.09,0.847343595825714,0.1111111111111111,1,272,51125.785,1,1,1,0,722.25157,True,False,False,True,False,False,True,False,False,False
2025,709,42,9,118546.71,1,0,1,77142.85,1.53669683325372,0.1,1,378,59273.355,1,0,1,0,827.54671,False,False,True,False,True,False,False,True,False,False
2025,832,61,2,0.0,1,0,1,127804.66,0.0,0.3333333333333333,1,122,0.0,0,1,0,1,832.0,False,False,True,False,False,False,False,False,False,True
2025,635,38,0,103257.14,1,0,0,158344.63,0.6520997137717031,1.0,0,0,51628.57,1,1,0,0,738.2571399999999,False,True,True,True,False,False,True,False,False,False
2025,749,43,1,124209.02,1,1,1,167179.48,0.7429636522158568,0.5,2,43,62104.51,1,1,0,0,873.20902,False,True,False,False,False,False,False,True,False,False
2025,629,32,3,0.0,2,1,1,15404.64,0.0,0.5,2,96,0.0,0,0,0,0,629.0,False,True,True,True,False,False,True,False,False,False
2025,836,41,7,150302.84,1,1,1,156036.19,0.963250107234051,0.125,2,287,75151.42,1,1,1,0,986.30284,False,True,False,False,False,False,False,True,False,False
2025,542,34,8,108653.93,1,0,1,144725.14,0.7507553922187103,0.1111111111111111,1,272,54326.965,1,1,1,0,650.65393,False,True,True,False,False,True,True,False,False,False
2025,645,45,8,85325.93,1,0,0,22558.74,3.78222133765726,0.1111111111111111,0,360,42662.965,0,0,1,0,730.32593,False,False,False,True,False,False,False,True,False,False
2025,844,29,8,0.0,2,0,0,147342.03,0.0,0.2222222222222222,0,232,0.0,0,1,1,0,844.0,False,False,False,False,False,False,False,False,False,False
2025,747,37,9,135776.36,3,1,0,85470.45,1.5885580506707209,0.3,1,333,33944.09,1,0,1,0,882.77636,True,False,True,False,False,False,True,False,False,False
2025,645,40,6,131411.24,1,1,1,194656.11,0.6750908816020129,0.1428571428571428,2,240,65705.62,1,1,1,0,776.41124,False,False,True,True,False,False,True,False,False,False
2025,752,36,3,0.0,2,1,1,48505.1,0.0,0.5,2,108,0.0,0,0,0,0,752.0,False,True,False,False,False,False,True,False,False,False
2025,760,41,6,0.0,2,0,0,101491.23,0.0,0.2857142857142857,0,246,0.0,0,1,1,0,760.0,False,True,False,False,False,False,False,True,False,False
2025,714,45,9,106431.97,2,1,1,164117.69,0.6485060903179278,0.2,2,405,35477.323333333334,1,1,1,0,820.43197,True,False,False,False,True,False,False,True,False,False
2025,717,50,9,90305.76,1,1,1,124626.57,0.7246049971125971,0.1,2,450,45152.88,0,1,1,0,807.30576,False,False,True,False,True,False,False,True,False,False
2025,645,28,7,117466.03,2,1,1,34490.06,3.405694982989796,0.25,2,196,39155.34333333333,1,0,1,0,762.46603,True,False,True,True,False,False,False,False,False,False
2025,681,32,3,148884.47,2,1,1,90967.37,1.636661951841063,0.5,2,96,49628.15666666667,1,0,0,0,829.88447,False,False,True,False,True,False,True,False,False,False
2025,681,44,4,91115.76,2,0,0,24208.84,3.763583732895385,0.4,0,176,30371.92,0,0,0,0,772.11576,True,False,False,False,True,False,False,True,False,False
2025,679,37,8,77373.87,2,0,1,174873.09,0.4424547398645505,0.2222222222222222,1,296,25791.29,0,1,1,0,756.37387,True,False,False,False,True,False,True,False,False,False
2025,528,23,7,104744.89,1,1,0,170262.97,0.6151911646368871,0.125,1,161,52372.445,1,1,1,0,632.7448899999999,False,True,True,False,False,True,False,False,False,False
2025,710,31,3,0.0,2,1,1,112289.06,0.0,0.5,2,93,0.0,0,1,0,0,710.0,False,False,False,False,True,False,True,False,False,False
2025,733,39,5,91538.51,1,1,1,93783.0,0.9760567900708008,0.1666666666666666,2,195,45769.255,0,0,1,0,824.53851,True,False,True,False,True,False,True,False,False,False
2025,724,32,6,0.0,2,1,1,150026.79,0.0,0.2857142857142857,2,192,0.0,0,1,1,0,724.0,False,False,False,False,True,False,True,False,False,False
2025,726,34,0,185734.75,1,1,1,102036.82,1.8202539999384544,1.0,2,0,92867.375,1,1,0,0,911.73475,False,False,False,False,True,False,True,False,False,False
2025,520,30,3,143396.54,2,1,1,898.51,159.41628219808564,0.5,2,90,47798.84666666667,1,0,0,0,663.39654,False,False,True,False,False,True,False,False,False,False
2025,556,40,5,125909.85,1,1,1,95124.4,1.3236196641485871,0.1666666666666666,2,200,62954.925,1,0,1,0,681.90985,False,False,True,False,False,True,True,False,False,False
2025,579,45,2,0.0,2,0,0,11514.39,0.0,0.6666666666666666,0,90,0.0,0,0,0,0,579.0,False,False,False,False,False,True,False,True,False,False
2025,674,36,2,154525.7,1,0,1,27468.72,5.6253103417144406,0.3333333333333333,1,72,77262.85,1,0,0,0,828.5257,False,False,True,False,True,False,True,False,False,False
2025,570,29,0,0.0,1,1,0,37092.43,0.0,1.0,1,0,0.0,0,0,0,0,570.0,False,False,False,False,False,True,False,False,False,False
2025,631,51,8,100654.8,1,1,0,171587.9,0.5866043782552368,0.1111111111111111,1,408,50327.4,1,1,1,0,731.6548,False,False,True,True,False,False,False,False,True,False
2025,623,44,1,83325.77,1,0,1,80828.78,1.0308795842324452,0.5,1,44,41662.885,0,0,0,0,706.32577,False,True,True,True,False,False,False,True,False,False
2025,665,35,8,110934.54,1,1,0,169287.99,0.6552968388552617,0.1111111111111111,1,280,55467.27,1,1,1,0,775.93454,False,False,True,True,False,False,True,False,False,False
2025,523,36,8,113680.54,1,0,0,13197.44,8.61318004248987,0.1111111111111111,0,288,56840.27,1,0,1,0,636.68054,False,True,False,False,False,True,True,False,False,False
2025,706,31,1,117020.08,2,1,0,54439.53,2.1495029530388483,1.0,1,31,39006.693333333336,1,0,0,0,823.02008,True,False,True,False,True,False,True,False,False,False
2025,619,49,9,145359.99,1,1,0,38186.85,3.806446029299895,0.1,1,441,72679.995,1,0,1,0,764.3599899999999,False,False,False,True,False,False,False,True,False,False
2025,593,39,8,151391.68,1,1,0,27274.6,5.5504436199387,0.1111111111111111,1,312,75695.84,1,0,1,0,744.39168,True,False,False,True,False,False,True,False,False,False
2025,608,66,8,123935.35,1,1,1,65758.19,1.8846848630586843,0.1111111111111111,2,528,61967.675,1,0,1,1,731.93535,False,True,True,True,False,False,False,False,False,True
2025,526,36,0,0.0,2,1,0,97767.63,0.0,2.0,1,0,0.0,0,0,0,0,526.0,False,False,False,False,False,True,True,False,False,False
2025,684,40,2,70291.02,1,1,1,115468.84,0.6087392170977288,0.3333333333333333,2,80,35145.51,0,1,0,0,754.29102,False,True,True,False,True,False,True,False,False,False
2025,604,42,10,166031.45,1,1,0,98293.14,1.6891286703357902,0.0909090909090909,1,420,83015.725,1,0,1,0,770.03145,True,False,False,True,False,False,False,True,False,False
2025,636,36,6,96643.32,1,0,0,182059.28,0.5308314367087649,0.1428571428571428,0,216,48321.66,0,1,1,0,732.64332,True,False,True,True,False,False,True,False,False,False
2025,669,33,8,0.0,2,0,1,128538.05,0.0,0.2222222222222222,1,264,0.0,0,1,1,0,669.0,False,True,False,True,False,False,True,False,False,False
2025,624,71,7,0.0,2,1,1,108841.83,0.0,0.25,2,497,0.0,0,1,1,1,624.0,False,False,True,True,False,False,False,False,False,True
2025,631,29,2,0.0,2,1,1,18581.84,0.0,0.6666666666666666,2,58,0.0,0,0,0,0,631.0,False,False,True,True,False,False,False,False,False,False
2025,753,48,4,0.0,2,0,1,146821.42,0.0,0.4,1,192,0.0,0,1,0,0,753.0,False,False,True,False,False,False,False,True,False,False
2025,588,40,5,0.0,2,0,0,100727.68,0.0,0.3333333333333333,0,200,0.0,0,1,1,0,588.0,False,False,True,True,False,False,True,False,False,False
2025,729,26,4,97268.1,2,1,0,39356.38,2.4714068873487007,0.4,1,104,32422.7,1,0,0,0,826.2681,True,False,True,False,True,False,False,False,False,False
2025,602,42,10,0.0,2,0,0,169921.11,0.0,0.1818181818181818,0,420,0.0,0,1,1,0,602.0,False,False,False,True,False,False,False,True,False,False
